interval_from,interval_to,LST,land_type,land_class,elev_class
2023-03-01,2023-03-02,308.6099853515625,303.0,30.0,3.0
2023-03-01,2023-03-02,310.34300756454,303.0,30.0,3.0
2023-03-01,2023-03-02,307.6700134277344,304.0,30.0,4.0
2023-03-01,2023-03-02,306.8999938964844,304.0,30.0,4.0
2023-03-01,2023-03-02,312.4200134277344,304.0,30.0,4.0
2023-03-01,2023-03-02,310.75,304.0,30.0,4.0
2023-03-01,2023-03-02,305.8900146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,310.4800109863281,304.0,30.0,4.0
2023-03-01,2023-03-02,312.261335134507,304.0,30.0,4.0
2023-03-01,2023-03-02,308.9100036621094,304.0,30.0,4.0
2023-03-01,2023-03-02,312.0899963378906,304.0,30.0,4.0
2023-03-01,2023-03-02,307.6000061035156,304.0,30.0,4.0
2023-03-01,2023-03-02,311.6499938964844,304.0,30.0,4.0
2023-03-01,2023-03-02,304.9700012207031,304.0,30.0,4.0
2023-03-01,2023-03-02,307.0899963378906,304.0,30.0,4.0
2023-03-01,2023-03-02,315.9700012207031,304.0,30.0,4.0
2023-03-01,2023-03-02,317.739990234375,304.0,30.0,4.0
2023-03-01,2023-03-02,306.6300048828125,304.0,30.0,4.0
2023-03-01,2023-03-02,310.8500061035156,304.0,30.0,4.0
2023-03-01,2023-03-02,307.1199951171875,304.0,30.0,4.0
2023-03-01,2023-03-02,309.2900085449219,304.0,30.0,4.0
2023-03-01,2023-03-02,309.42999267578125,304.0,30.0,4.0
2023-03-01,2023-03-02,311.8399963378906,304.0,30.0,4.0
2023-03-01,2023-03-02,305.5899963378906,304.0,30.0,4.0
2023-03-01,2023-03-02,308.1199951171875,304.0,30.0,4.0
2023-03-01,2023-03-02,313.9700012207031,304.0,30.0,4.0
2023-03-01,2023-03-02,304.0899963378906,304.0,30.0,4.0
2023-03-01,2023-03-02,308.0,304.0,30.0,4.0
2023-03-01,2023-03-02,312.7900085449219,304.0,30.0,4.0
2023-03-01,2023-03-02,305.739990234375,304.0,30.0,4.0
2023-03-01,2023-03-02,308.25,304.0,30.0,4.0
2023-03-01,2023-03-02,308.8299865722656,304.0,30.0,4.0
2023-03-01,2023-03-02,306.15223085880433,304.0,30.0,4.0
2023-03-01,2023-03-02,304.55999755859375,304.0,30.0,4.0
2023-03-01,2023-03-02,303.8956127166742,304.0,30.0,4.0
2023-03-01,2023-03-02,308.0,304.0,30.0,4.0
2023-03-01,2023-03-02,306.9800109863281,304.0,30.0,4.0
2023-03-01,2023-03-02,305.8649978637708,304.0,30.0,4.0
2023-03-01,2023-03-02,305.3299865722656,304.0,30.0,4.0
2023-03-01,2023-03-02,307.6300048828125,304.0,30.0,4.0
2023-03-01,2023-03-02,313.739990234375,304.0,30.0,4.0
2023-03-01,2023-03-02,306.5799865722656,304.0,30.0,4.0
2023-03-01,2023-03-02,304.0199890136719,304.0,30.0,4.0
2023-03-01,2023-03-02,319.3900146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,310.29998779296875,304.0,30.0,4.0
2023-03-01,2023-03-02,307.739990234375,304.0,30.0,4.0
2023-03-01,2023-03-02,305.6300048828125,304.0,30.0,4.0
2023-03-01,2023-03-02,305.70001220703125,304.0,30.0,4.0
2023-03-01,2023-03-02,306.3399963378906,304.0,30.0,4.0
2023-03-01,2023-03-02,309.0799865722656,304.0,30.0,4.0
2023-03-01,2023-03-02,312.1499938964844,304.0,30.0,4.0
2023-03-01,2023-03-02,306.0799865722656,304.0,30.0,4.0
2023-03-01,2023-03-02,312.260009765625,304.0,30.0,4.0
2023-03-01,2023-03-02,305.1099853515625,304.0,30.0,4.0
2023-03-01,2023-03-02,313.0899963378906,304.0,30.0,4.0
2023-03-01,2023-03-02,310.7099914550781,304.0,30.0,4.0
2023-03-01,2023-03-02,308.3900146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,305.9800109863281,304.0,30.0,4.0
2023-03-01,2023-03-02,308.04998779296875,304.0,30.0,4.0
2023-03-01,2023-03-02,303.6400146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,307.4200134277344,304.0,30.0,4.0
2023-03-01,2023-03-02,309.1000061035156,304.0,30.0,4.0
2023-03-01,2023-03-02,306.2799987792969,304.0,30.0,4.0
2023-03-01,2023-03-02,308.07000732421875,304.0,30.0,4.0
2023-03-01,2023-03-02,308.94000244140625,304.0,30.0,4.0
2023-03-01,2023-03-02,314.30999755859375,304.0,30.0,4.0
2023-03-01,2023-03-02,311.1400146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,310.739990234375,304.0,30.0,4.0
2023-03-01,2023-03-02,310.5,304.0,30.0,4.0
2023-03-01,2023-03-02,313.2200012207031,304.0,30.0,4.0
2023-03-01,2023-03-02,307.04998779296875,304.0,30.0,4.0
2023-03-01,2023-03-02,306.75,304.0,30.0,4.0
2023-03-01,2023-03-02,303.9800109863281,304.0,30.0,4.0
2023-03-01,2023-03-02,310.1400146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,303.3599853515625,304.0,30.0,4.0
2023-03-01,2023-03-02,303.3900146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,306.3999938964844,304.0,30.0,4.0
2023-03-01,2023-03-02,306.29998779296875,304.0,30.0,4.0
2023-03-01,2023-03-02,304.7799987792969,304.0,30.0,4.0
2023-03-01,2023-03-02,307.7799987792969,304.0,30.0,4.0
2023-03-01,2023-03-02,309.44000244140625,304.0,30.0,4.0
2023-03-01,2023-03-02,307.1400146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,310.0799865722656,304.0,30.0,4.0
2023-03-01,2023-03-02,305.6400146484375,304.0,30.0,4.0
2023-03-01,2023-03-02,303.760009765625,304.0,30.0,4.0
2023-03-01,2023-03-02,304.2799987792969,304.0,30.0,4.0
2023-03-01,2023-03-02,316.25,304.0,30.0,4.0
2023-03-01,2023-03-02,303.8599853515625,304.0,30.0,4.0
2023-03-01,2023-03-02,307.7200012207031,304.0,30.0,4.0
2023-03-01,2023-03-02,311.70001220703125,304.0,30.0,4.0
2023-03-01,2023-03-02,304.8699951171875,304.0,30.0,4.0
2023-03-01,2023-03-02,308.8800048828125,304.0,30.0,4.0
2023-03-01,2023-03-02,306.2200012207031,304.0,30.0,4.0
2023-03-01,2023-03-02,308.9599914550781,304.0,30.0,4.0
2023-03-01,2023-03-02,308.6300048828125,304.0,30.0,4.0
2023-03-01,2023-03-02,312.80999755859375,304.0,30.0,4.0
2023-03-01,2023-03-02,309.989990234375,304.0,30.0,4.0
2023-03-01,2023-03-02,309.1600036621094,304.0,30.0,4.0
2023-03-01,2023-03-02,304.3299865722656,304.0,30.0,4.0
2023-03-01,2023-03-02,309.2099914550781,304.0,30.0,4.0
2023-03-01,2023-03-02,311.44000244140625,304.0,30.0,4.0
2023-03-01,2023-03-02,308.5299987792969,304.0,30.0,4.0
2023-03-01,2023-03-02,309.55999755859375,305.0,30.0,5.0
2023-03-01,2023-03-02,305.5199890136719,305.0,30.0,5.0
2023-03-01,2023-03-02,302.6600036621094,305.0,30.0,5.0
2023-03-01,2023-03-02,304.55999755859375,305.0,30.0,5.0
2023-03-01,2023-03-02,306.95001220703125,305.0,30.0,5.0
2023-03-01,2023-03-02,308.1499938964844,305.0,30.0,5.0
2023-03-01,2023-03-02,310.0400085449219,305.0,30.0,5.0
2023-03-01,2023-03-02,309.8800048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,314.9800109863281,305.0,30.0,5.0
2023-03-01,2023-03-02,309.79998779296875,305.0,30.0,5.0
2023-03-01,2023-03-02,308.4100036621094,305.0,30.0,5.0
2023-03-01,2023-03-02,308.3999938964844,305.0,30.0,5.0
2023-03-01,2023-03-02,300.6099853515625,305.0,30.0,5.0
2023-03-01,2023-03-02,305.3299865722656,305.0,30.0,5.0
2023-03-01,2023-03-02,304.0199890136719,305.0,30.0,5.0
2023-03-01,2023-03-02,302.489990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,306.6300048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,307.6499938964844,305.0,30.0,5.0
2023-03-01,2023-03-02,308.67999267578125,305.0,30.0,5.0
2023-03-01,2023-03-02,305.75,305.0,30.0,5.0
2023-03-01,2023-03-02,305.5299987792969,305.0,30.0,5.0
2023-03-01,2023-03-02,305.5400085449219,305.0,30.0,5.0
2023-03-01,2023-03-02,305.6300048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,311.0899963378906,305.0,30.0,5.0
2023-03-01,2023-03-02,304.489990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,315.5,305.0,30.0,5.0
2023-03-01,2023-03-02,304.8599853515625,305.0,30.0,5.0
2023-03-01,2023-03-02,310.42999267578125,305.0,30.0,5.0
2023-03-01,2023-03-02,306.1000061035156,305.0,30.0,5.0
2023-03-01,2023-03-02,312.989990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,309.6000061035156,305.0,30.0,5.0
2023-03-01,2023-03-02,310.6300048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,309.95001220703125,305.0,30.0,5.0
2023-03-01,2023-03-02,309.260009765625,305.0,30.0,5.0
2023-03-01,2023-03-02,309.739990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,310.2099914550781,305.0,30.0,5.0
2023-03-01,2023-03-02,307.2900085449219,305.0,30.0,5.0
2023-03-01,2023-03-02,307.2900085449219,305.0,30.0,5.0
2023-03-01,2023-03-02,304.17999267578125,305.0,30.0,5.0
2023-03-01,2023-03-02,308.989990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,309.19000244140625,305.0,30.0,5.0
2023-03-01,2023-03-02,309.5,305.0,30.0,5.0
2023-03-01,2023-03-02,307.8500061035156,305.0,30.0,5.0
2023-03-01,2023-03-02,305.3299865722656,305.0,30.0,5.0
2023-03-01,2023-03-02,307.79998779296875,305.0,30.0,5.0
2023-03-01,2023-03-02,306.69000244140625,305.0,30.0,5.0
2023-03-01,2023-03-02,304.55999755859375,305.0,30.0,5.0
2023-03-01,2023-03-02,306.6700134277344,305.0,30.0,5.0
2023-03-01,2023-03-02,307.1300048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,305.3399963378906,305.0,30.0,5.0
2023-03-01,2023-03-02,306.1700134277344,305.0,30.0,5.0
2023-03-01,2023-03-02,311.8599853515625,305.0,30.0,5.0
2023-03-01,2023-03-02,310.05999755859375,305.0,30.0,5.0
2023-03-01,2023-03-02,308.4235446453091,305.0,30.0,5.0
2023-03-01,2023-03-02,308.70001220703125,305.0,30.0,5.0
2023-03-01,2023-03-02,303.9100036621094,305.0,30.0,5.0
2023-03-01,2023-03-02,312.4200134277344,305.0,30.0,5.0
2023-03-01,2023-03-02,302.3900146484375,305.0,30.0,5.0
2023-03-01,2023-03-02,309.2799987792969,305.0,30.0,5.0
2023-03-01,2023-03-02,304.8800048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,310.29998779296875,305.0,30.0,5.0
2023-03-01,2023-03-02,308.489990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,304.0799865722656,305.0,30.0,5.0
2023-03-01,2023-03-02,308.5400085449219,305.0,30.0,5.0
2023-03-01,2023-03-02,311.25,305.0,30.0,5.0
2023-03-01,2023-03-02,304.92999267578125,305.0,30.0,5.0
2023-03-01,2023-03-02,309.739990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,305.32000732421875,305.0,30.0,5.0
2023-03-01,2023-03-02,308.19000244140625,305.0,30.0,5.0
2023-03-01,2023-03-02,305.9700012207031,305.0,30.0,5.0
2023-03-01,2023-03-02,304.9599914550781,305.0,30.0,5.0
2023-03-01,2023-03-02,308.6300048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,310.8399963378906,305.0,30.0,5.0
2023-03-01,2023-03-02,309.8800048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,310.9100036621094,305.0,30.0,5.0
2023-03-01,2023-03-02,309.02312636374955,305.0,30.0,5.0
2023-03-01,2023-03-02,307.95001220703125,305.0,30.0,5.0
2023-03-01,2023-03-02,305.8900146484375,305.0,30.0,5.0
2023-03-01,2023-03-02,305.1600036621094,305.0,30.0,5.0
2023-03-01,2023-03-02,309.1000061035156,305.0,30.0,5.0
2023-03-01,2023-03-02,304.6300048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,305.54998779296875,305.0,30.0,5.0
2023-03-01,2023-03-02,308.8800048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,304.1700134277344,305.0,30.0,5.0
2023-03-01,2023-03-02,311.1499938964844,305.0,30.0,5.0
2023-03-01,2023-03-02,308.1300048828125,305.0,30.0,5.0
2023-03-01,2023-03-02,304.4200134277344,305.0,30.0,5.0
2023-03-01,2023-03-02,304.3900146484375,305.0,30.0,5.0
2023-03-01,2023-03-02,309.54998779296875,305.0,30.0,5.0
2023-03-01,2023-03-02,307.8500061035156,305.0,30.0,5.0
2023-03-01,2023-03-02,312.260009765625,305.0,30.0,5.0
2023-03-01,2023-03-02,308.5799865722656,305.0,30.0,5.0
2023-03-01,2023-03-02,302.989990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,306.5199890136719,305.0,30.0,5.0
2023-03-01,2023-03-02,311.8699951171875,305.0,30.0,5.0
2023-03-01,2023-03-02,304.2799987792969,305.0,30.0,5.0
2023-03-01,2023-03-02,303.9100036621094,305.0,30.0,5.0
2023-03-01,2023-03-02,305.20001220703125,305.0,30.0,5.0
2023-03-01,2023-03-02,309.92999267578125,305.0,30.0,5.0
2023-03-01,2023-03-02,310.239990234375,305.0,30.0,5.0
2023-03-01,2023-03-02,306.3800048828125,306.0,30.0,6.0
2023-03-01,2023-03-02,304.3900146484375,306.0,30.0,6.0
2023-03-01,2023-03-02,305.9700012207031,306.0,30.0,6.0
2023-03-01,2023-03-02,310.6499938964844,306.0,30.0,6.0
2023-03-01,2023-03-02,306.9700012207031,306.0,30.0,6.0
2023-03-01,2023-03-02,305.2799987792969,306.0,30.0,6.0
2023-03-01,2023-03-02,310.8999938964844,306.0,30.0,6.0
2023-03-01,2023-03-02,308.45001220703125,306.0,30.0,6.0
2023-03-01,2023-03-02,306.5,306.0,30.0,6.0
2023-03-01,2023-03-02,302.510009765625,306.0,30.0,6.0
2023-03-01,2023-03-02,307.8399963378906,306.0,30.0,6.0
2023-03-01,2023-03-02,305.8299865722656,306.0,30.0,6.0
2023-03-01,2023-03-02,304.3900146484375,306.0,30.0,6.0
2023-03-01,2023-03-02,310.19000244140625,306.0,30.0,6.0
2023-03-01,2023-03-02,310.8299865722656,306.0,30.0,6.0
2023-03-01,2023-03-02,309.739990234375,306.0,30.0,6.0
2023-03-01,2023-03-02,305.7900085449219,306.0,30.0,6.0
2023-03-01,2023-03-02,309.3800048828125,306.0,30.0,6.0
2023-03-01,2023-03-02,303.4100036621094,306.0,30.0,6.0
2023-03-01,2023-03-02,305.0400085449219,306.0,30.0,6.0
2023-03-01,2023-03-02,304.4100036621094,306.0,30.0,6.0
2023-03-01,2023-03-02,308.739990234375,306.0,30.0,6.0
2023-03-01,2023-03-02,307.4700012207031,306.0,30.0,6.0
2023-03-01,2023-03-02,306.28445291519375,306.0,30.0,6.0
2023-03-01,2023-03-02,310.17999267578125,306.0,30.0,6.0
2023-03-01,2023-03-02,306.92999267578125,306.0,30.0,6.0
2023-03-01,2023-03-02,306.8699951171875,306.0,30.0,6.0
2023-03-01,2023-03-02,307.29998779296875,306.0,30.0,6.0
2023-03-01,2023-03-02,307.1400146484375,306.0,30.0,6.0
2023-03-01,2023-03-02,306.239990234375,306.0,30.0,6.0
2023-03-01,2023-03-02,305.2799987792969,306.0,30.0,6.0
2023-03-01,2023-03-02,304.1199951171875,306.0,30.0,6.0
2023-03-01,2023-03-02,306.7900085449219,306.0,30.0,6.0
2023-03-01,2023-03-02,305.0400085449219,306.0,30.0,6.0
2023-03-01,2023-03-02,306.1000061035156,306.0,30.0,6.0
2023-03-01,2023-03-02,301.3500061035156,306.0,30.0,6.0
2023-03-01,2023-03-02,305.3999938964844,306.0,30.0,6.0
2023-03-01,2023-03-02,308.94000244140625,306.0,30.0,6.0
2023-03-01,2023-03-02,301.7799987792969,306.0,30.0,6.0
2023-03-01,2023-03-02,308.3900146484375,306.0,30.0,6.0
2023-03-01,2023-03-02,305.92999267578125,306.0,30.0,6.0
2023-03-01,2023-03-02,307.42999267578125,306.0,30.0,6.0
2023-03-01,2023-03-02,309.0299987792969,306.0,30.0,6.0
2023-03-01,2023-03-02,307.4800109863281,306.0,30.0,6.0
2023-03-01,2023-03-02,307.17999267578125,306.0,30.0,6.0
2023-03-01,2023-03-02,308.75,306.0,30.0,6.0
2023-03-01,2023-03-02,306.489990234375,306.0,30.0,6.0
2023-03-01,2023-03-02,305.25,306.0,30.0,6.0
2023-03-01,2023-03-02,305.6300048828125,306.0,30.0,6.0
2023-03-01,2023-03-02,308.9800109863281,306.0,30.0,6.0
2023-03-01,2023-03-02,308.9599914550781,306.0,30.0,6.0
2023-03-01,2023-03-02,303.3699951171875,306.0,30.0,6.0
2023-03-01,2023-03-02,303.9700012207031,306.0,30.0,6.0
2023-03-01,2023-03-02,310.6499938964844,306.0,30.0,6.0
2023-03-01,2023-03-02,308.7300109863281,306.0,30.0,6.0
2023-03-01,2023-03-02,304.9800109863281,306.0,30.0,6.0
2023-03-01,2023-03-02,302.2099914550781,306.0,30.0,6.0
2023-03-01,2023-03-02,306.25,306.0,30.0,6.0
2023-03-01,2023-03-02,303.82000732421875,306.0,30.0,6.0
2023-03-01,2023-03-02,310.260009765625,306.0,30.0,6.0
2023-03-01,2023-03-02,305.0799865722656,306.0,30.0,6.0
2023-03-01,2023-03-02,306.7200012207031,306.0,30.0,6.0
2023-03-01,2023-03-02,308.9100036621094,306.0,30.0,6.0
2023-03-01,2023-03-02,310.010009765625,306.0,30.0,6.0
2023-03-01,2023-03-02,307.1400146484375,306.0,30.0,6.0
2023-03-01,2023-03-02,304.55999755859375,306.0,30.0,6.0
2023-03-01,2023-03-02,308.29998779296875,306.0,30.0,6.0
2023-03-01,2023-03-02,302.8800048828125,306.0,30.0,6.0
2023-03-01,2023-03-02,306.57000732421875,306.0,30.0,6.0
2023-03-01,2023-03-02,305.0400085449219,306.0,30.0,6.0
2023-03-01,2023-03-02,301.8800048828125,306.0,30.0,6.0
2023-03-01,2023-03-02,308.44000244140625,306.0,30.0,6.0
2023-03-01,2023-03-02,307.9800109863281,306.0,30.0,6.0
2023-03-01,2023-03-02,308.19000244140625,306.0,30.0,6.0
2023-03-01,2023-03-02,301.760009765625,306.0,30.0,6.0
2023-03-01,2023-03-02,309.010009765625,306.0,30.0,6.0
2023-03-01,2023-03-02,303.5199890136719,306.0,30.0,6.0
2023-03-01,2023-03-02,303.9800109863281,306.0,30.0,6.0
2023-03-01,2023-03-02,307.7900085449219,306.0,30.0,6.0
2023-03-01,2023-03-02,306.4700012207031,306.0,30.0,6.0
2023-03-01,2023-03-02,304.3299865722656,306.0,30.0,6.0
2023-03-01,2023-03-02,302.8900146484375,306.0,30.0,6.0
2023-03-01,2023-03-02,306.3399963378906,306.0,30.0,6.0
2023-03-01,2023-03-02,305.17999267578125,306.0,30.0,6.0
2023-03-01,2023-03-02,307.92999267578125,306.0,30.0,6.0
2023-03-01,2023-03-02,311.7099914550781,306.0,30.0,6.0
2023-03-01,2023-03-02,304.67999267578125,306.0,30.0,6.0
2023-03-01,2023-03-02,309.05999755859375,306.0,30.0,6.0
2023-03-01,2023-03-02,305.9948456287406,306.0,30.0,6.0
2023-03-01,2023-03-02,303.989990234375,306.0,30.0,6.0
2023-03-01,2023-03-02,305.8299865722656,306.0,30.0,6.0
2023-03-01,2023-03-02,313.510009765625,306.0,30.0,6.0
2023-03-01,2023-03-02,303.9200134277344,306.0,30.0,6.0
2023-03-01,2023-03-02,304.30999755859375,306.0,30.0,6.0
2023-03-01,2023-03-02,310.44000244140625,306.0,30.0,6.0
2023-03-01,2023-03-02,304.5799865722656,306.0,30.0,6.0
2023-03-01,2023-03-02,308.80999755859375,306.0,30.0,6.0
2023-03-01,2023-03-02,303.94000244140625,306.0,30.0,6.0
2023-03-01,2023-03-02,307.1300048828125,306.0,30.0,6.0
2023-03-01,2023-03-02,308.9599914550781,306.0,30.0,6.0
